h1,h2,h3,h4,max_iter,learning_rate_init,s1,s2,s3,m1,m2,m3,m4,m5,m6,m7,m8,m9,y
13,2,3,2,3142,0.007753654395152456,0,1,0,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.0
15,3,3,1,2116,0.005643312093796315,1,0,0,305,3,2.8125,0.009836065573770493,0.0,0.0,53.0,11.0,0.6666666666666666,0.4073926073926074
14,6,1,1,184,0.0008989586448920658,0,1,0,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
16,3,4,0,843,0.023528398020935738,1,1,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.7999999999999999
20,2,0,0,208,0.0005478874181214094,1,1,0,472,10,15.857142857142858,0.0211864406779661,0.4,0.0,143986.0,0.938,1.0,0.7533868092691621
17,3,4,1,195,0.033976884528819425,0,1,0,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.08703703703703704
15,2,3,1,785,0.006420342153669915,0,1,0,213,9,1.8026315789473684,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.3422222222222222
12,2,2,1,1814,0.008516916161452998,1,1,0,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.40901955924299266
14,4,3,0,1499,0.03154577088957707,0,1,0,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.9213716744131808
7,0,0,0,8467,0.00033886346086969154,1,1,0,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.7333333333333334
11,3,2,1,3716,0.015084334724369711,0,1,0,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.12537136066547833
21,4,1,0,507,0.003926377886767821,0,0,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
11,4,2,0,3979,0.000856152935963444,1,0,1,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.7325163628104805
11,5,4,1,4227,0.05366463794881876,1,0,1,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.07760683760683759
27,2,1,2,136,0.0013918496427498812,1,0,0,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.6273427920082693
22,1,4,1,232,0.02512036331946945,0,1,0,213,9,1.8026315789473684,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.24262295081967214
12,5,5,2,6789,0.00046552430884937027,0,1,0,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,0.0
17,6,6,1,232,0.0005617313047116044,1,1,0,432,6,1.1176470588235294,0.013888888888888888,0.0,0.0,3.0,1.0,1.0,0.6902684359698914
19,2,3,1,3229,0.005682607345019061,1,1,0,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.0
20,2,4,1,1038,0.0016691152430999756,1,1,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.9635519938906623
23,2,2,2,4903,0.0009456955823509845,1,0,1,472,10,15.857142857142858,0.0211864406779661,0.4,0.0,143986.0,0.938,1.0,0.22890227482844383
18,2,1,0,1203,0.004144153908138788,0,1,0,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.6273427920082693
18,4,3,0,235,0.0004110795039824989,0,1,0,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.7997982693634866
18,1,2,2,921,0.00018460153079708297,1,0,1,192,9,10.294117647058824,0.046875,1.0,0.0,10.760000000000002,0.02262053999999991,0.5555555555555556,0.15926829268292683
19,6,3,2,172,0.056910744410267125,0,1,0,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.09470167933372776
13,6,0,0,560,0.004288773840013431,0,0,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
17,1,1,0,3131,0.0008548417023592874,1,1,0,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.0
14,1,2,1,246,0.00014845515697316372,1,0,1,472,10,15.857142857142858,0.0211864406779661,0.4,0.0,143986.0,0.938,1.0,0.11179138677967251
19,7,1,1,4915,0.002274968379429504,1,1,0,192,9,10.294117647058824,0.046875,1.0,0.0,10.760000000000002,0.02262053999999991,0.5555555555555556,0.2744444444444445
14,9,2,0,517,0.0033501628102608166,1,1,0,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.2
18,3,2,0,5003,0.00017129335852134113,0,1,0,472,10,15.857142857142858,0.0211864406779661,0.4,0.0,143986.0,0.938,1.0,0.29235836627140976
14,6,1,0,107,0.004905017853447289,1,0,1,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.8139102638429165
19,2,1,3,661,0.00122656069872049,1,0,1,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.699110350343227
17,3,0,0,474,0.002651836732812771,1,0,1,947,8,30.566666666666666,0.008447729672650475,1.0,0.0,1.0,0.5,0.5,0.08399821309689834
14,2,3,1,1759,0.0004450909494409242,1,0,0,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.07962231005709267
13,1,2,0,190,0.0013265925412737731,1,0,1,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.903607089170999
15,5,1,0,2289,0.001365866174390398,1,0,0,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.7795898758036166
21,5,3,1,1140,0.003585868927311516,0,1,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.37881473615791034
15,3,1,3,6506,0.0001285135656231189,1,0,0,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.5357142857142857
9,2,0,0,8196,0.08062041187767778,1,0,0,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
22,2,1,0,3822,0.016292942447801426,1,0,0,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,1.0
16,7,4,0,632,0.016061670321837446,1,0,1,219,7,1.881578947368421,0.0319634703196347,1.0,0.0,0.94,0.0,0.5714285714285714,0.9871975019516004
14,5,2,0,244,0.004239372441739322,0,1,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.9141326420733841
9,6,6,0,173,0.007439270202869492,1,1,0,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.7333333333333334
20,3,2,0,1266,0.008371391707463462,0,0,0,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.5333333333333334
15,1,2,1,589,0.0003133336183350725,0,1,0,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.04842645726366657
19,2,3,2,166,0.0007467007227920523,1,1,0,192,9,10.294117647058824,0.046875,1.0,0.0,10.760000000000002,0.02262053999999991,0.5555555555555556,0.15926829268292683
14,4,5,0,203,0.012106820813041055,1,1,0,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.0
8,1,3,1,181,0.01733578393703191,1,0,0,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.8850323535863128
18,0,0,0,2517,0.00031234401877721306,0,0,1,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.7365932418406181
10,2,3,0,5740,0.029688931784493545,0,1,0,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.2587708587708588
15,3,2,1,215,0.01640375167693316,0,1,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.5405876733214524
11,6,3,0,128,0.017040768673826326,0,1,0,432,6,1.1176470588235294,0.013888888888888888,0.0,0.0,3.0,1.0,1.0,1.0
25,1,3,1,828,0.0011041480773347277,1,0,0,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.7505296842594622
19,3,2,2,2553,0.002580078089654532,1,0,1,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,0.49975614348931363
15,4,2,1,128,0.0006752098034786343,1,1,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.5405876733214524
18,2,5,1,7708,0.008055912137559629,1,1,0,472,10,15.857142857142858,0.0211864406779661,0.4,0.0,143986.0,0.938,1.0,0.9377777777777779
13,1,1,1,2969,0.007247441581290851,1,0,1,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.0
14,3,1,1,377,0.00019571521604748872,1,0,1,192,9,10.294117647058824,0.046875,1.0,0.0,10.760000000000002,0.02262053999999991,0.5555555555555556,0.15926829268292683
19,3,4,2,414,0.0006579072019068938,0,1,0,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.3808971510776226
18,1,3,1,216,0.007781521187439212,1,0,0,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.7325163628104805
10,3,4,0,506,0.001362579209350973,1,1,0,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.6861271355389004
20,3,5,2,273,0.006307702680144705,0,0,1,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.5362062739154434
15,4,4,2,1719,0.00010812232617855711,1,0,0,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.1431491384432561
14,6,1,1,265,0.0002648958804531084,0,1,0,432,6,1.1176470588235294,0.013888888888888888,0.0,0.0,3.0,1.0,1.0,0.8229114014421361
14,1,1,2,135,0.0006693968613170844,1,0,1,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.0
15,3,3,0,2757,0.03449339431716675,0,0,0,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
17,3,2,2,358,0.08972681048503393,0,0,0,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,0.0
10,1,1,2,261,0.01518141923094973,1,0,1,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.1431491384432561
10,2,6,0,4357,0.00011363489843716957,0,0,1,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.6374154680472157
17,2,2,0,2000,0.0003480323365732185,1,0,1,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.8850323535863128
16,0,0,0,501,0.024389602033753437,0,0,0,269,13,1.2605042016806722,0.048327137546468404,0.07692307692307693,0.0,438.0,1.0,0.5384615384615384,0.7873899440490237
16,6,5,1,1440,0.0001632058482548299,1,1,0,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.376624699002408
17,0,0,0,491,0.05921213272680081,0,0,0,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,1.0
17,5,5,1,4012,0.0047826032097172105,1,1,0,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.7325163628104805
13,1,2,1,1814,0.0021107653767849332,0,0,1,192,9,10.294117647058824,0.046875,1.0,0.0,10.760000000000002,0.02262053999999991,0.5555555555555556,0.0
22,1,2,1,1095,0.007787046463725438,1,0,0,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
15,3,0,0,8672,0.002266087621710417,1,0,1,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.7977406751169869
16,3,3,0,941,0.002396087251740475,1,1,0,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.7075379639274162
13,4,2,0,156,0.022237171617723293,1,1,0,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.6993833959351201
21,5,1,0,715,0.00013134317716964098,0,1,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.5405876733214524
14,6,1,3,1462,0.0009752853398319277,0,0,1,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.334640522875817
19,3,2,1,1105,0.000233904394762002,0,1,0,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.6998830277703516
19,2,2,2,218,0.055718847506639295,1,0,1,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
20,5,1,4,1240,0.0379399569323941,1,1,0,846,18,2.990566037735849,0.02127659574468085,0.0,0.0,834.0,12.0,0.8888888888888888,0.19349771689497716
12,4,1,1,108,0.00027062127023169083,1,1,0,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.1431491384432561
20,2,0,0,204,0.001374619973537182,1,1,0,947,8,30.566666666666666,0.008447729672650475,1.0,0.0,1.0,0.5,0.5,0.13533328806842043
15,2,2,0,487,0.006674647222605841,0,1,0,213,9,1.8026315789473684,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.5213891222881142
20,3,1,2,946,0.004042219538189148,1,0,0,305,3,2.8125,0.009836065573770493,0.0,0.0,53.0,11.0,0.6666666666666666,0.0
13,6,0,0,916,0.006267683859862759,1,0,1,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.8618659827441435
18,5,1,0,9945,0.03355690075538685,0,0,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
13,1,4,0,213,0.004664636161765084,1,0,1,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.1431491384432561
10,1,1,4,363,0.00045284541590014365,0,1,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.37881473615791034
16,5,5,1,2828,0.019699485278597384,1,1,0,305,3,2.8125,0.009836065573770493,0.0,0.0,53.0,11.0,0.6666666666666666,0.4426744454651432
20,4,0,0,140,0.0041892663055772515,0,0,1,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.40901955924299266
20,5,4,3,4563,0.000834843525083732,1,1,0,219,7,1.881578947368421,0.0319634703196347,1.0,0.0,0.94,0.0,0.5714285714285714,0.9904761904761905
15,5,1,1,186,0.016094971470245675,0,0,1,192,9,10.294117647058824,0.046875,1.0,0.0,10.760000000000002,0.02262053999999991,0.5555555555555556,0.0
3,1,0,0,1401,0.04017661497657015,0,0,0,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
25,1,0,0,2088,0.00011695126540210215,0,1,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.09236276762592552
13,3,4,0,196,0.014283697128567079,1,1,0,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.6416191289256304
15,2,1,0,1785,0.00030078242407995196,1,1,0,213,9,1.8026315789473684,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.22406177606177607
15,5,1,1,4545,0.0011009983045276745,0,0,0,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.0
18,6,3,2,3843,0.007892736796076332,0,1,0,846,18,2.990566037735849,0.02127659574468085,0.0,0.0,834.0,12.0,0.8888888888888888,0.30958710213849144
17,2,5,0,2411,0.0005457460496330677,0,0,0,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.9764705882352942
21,0,0,0,216,0.011569951827669902,1,0,1,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.7669570976578763
10,2,2,0,2283,0.007880232975822427,1,0,1,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
15,2,1,1,3287,0.00020888818009091913,1,1,0,947,8,30.566666666666666,0.008447729672650475,1.0,0.0,1.0,0.5,0.5,0.060921558141772844
14,1,1,0,2785,0.008409767591809765,1,1,0,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.9250452918763095
14,5,2,0,5643,0.04321335523604829,0,1,0,213,9,6.607142857142857,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
16,2,2,1,209,0.00033358100655581346,1,0,0,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.0
20,3,3,0,1455,0.0002528615835302846,0,0,1,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.8682171387073347
13,1,4,1,764,0.00029187385787779425,1,1,0,472,10,15.857142857142858,0.0211864406779661,0.4,0.0,143986.0,0.938,1.0,0.11162307203109267
17,4,1,1,1579,0.001839446255405526,0,1,0,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.0
9,5,2,0,3971,0.0020087526853437014,1,1,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.8933333333333333
19,2,2,0,3036,0.04573515197443328,1,0,0,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.9810208936401938
21,1,0,0,158,0.00024328801283930113,1,1,0,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.1431491384432561
16,8,0,0,2365,0.0008989941896947022,0,0,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.0
15,4,1,1,134,0.05261691206761937,0,0,0,472,10,15.857142857142858,0.0211864406779661,0.4,0.0,143986.0,0.938,1.0,0.0
14,7,1,0,229,0.0016640166345509536,1,1,0,846,18,2.990566037735849,0.02127659574468085,0.0,0.0,834.0,12.0,0.8888888888888888,0.6219478254368797
13,4,4,2,3416,0.00026474920872303603,1,1,0,432,6,1.1176470588235294,0.013888888888888888,0.0,0.0,3.0,1.0,1.0,0.6902684359698914
16,0,0,0,346,0.00020660814609464487,0,1,0,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.7264242732434952
14,6,0,0,233,0.0009778862107480153,1,1,0,213,9,1.8026315789473684,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.5313046122269571
10,3,1,1,7807,0.00029552149777603516,0,0,0,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,0.0
18,1,1,1,299,0.02587573183213446,0,1,0,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.1894901960784314
17,2,6,1,428,0.00013712053152001755,0,0,1,269,13,1.2605042016806722,0.048327137546468404,0.07692307692307693,0.0,438.0,1.0,0.5384615384615384,0.01739130434782609
27,5,1,3,2742,0.004308725173987555,0,1,0,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,0.0
14,4,5,3,790,0.05237016446516348,1,1,0,846,18,2.990566037735849,0.02127659574468085,0.0,0.0,834.0,12.0,0.8888888888888888,0.2785629263290433
15,2,1,0,287,0.0008148618799386161,1,1,0,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.0
15,0,0,0,626,0.038681658944757474,1,1,0,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.9882352941176471
9,1,1,1,221,0.0003840891070732798,1,1,0,947,8,30.566666666666666,0.008447729672650475,1.0,0.0,1.0,0.5,0.5,0.060921558141772844
23,2,0,0,8090,0.0015193116533775163,0,0,1,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
13,1,0,0,2708,0.016525325476545435,1,1,0,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.6882198574881502
17,5,2,0,3013,0.005177799263416115,0,1,0,305,3,2.8125,0.009836065573770493,0.0,0.0,53.0,11.0,0.6666666666666666,0.07058823529411765
9,3,1,0,577,0.02929556706633996,0,0,0,269,13,1.2605042016806722,0.048327137546468404,0.07692307692307693,0.0,438.0,1.0,0.5384615384615384,0.0
11,3,2,0,970,0.0034495425089348616,1,1,0,269,13,1.2605042016806722,0.048327137546468404,0.07692307692307693,0.0,438.0,1.0,0.5384615384615384,0.6126099865047233
11,4,3,2,495,0.009671398863005507,1,1,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.14034653465346536
7,4,1,3,1050,0.0017509371943307372,1,0,0,213,9,1.8026315789473684,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
15,3,4,0,198,0.008835015726451062,1,0,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.9648455309917104
20,4,3,1,871,0.0012369536346811885,1,0,0,432,6,1.1176470588235294,0.013888888888888888,0.0,0.0,3.0,1.0,1.0,0.0
23,5,4,1,346,0.056399718057081216,1,0,1,305,3,2.8125,0.009836065573770493,0.0,0.0,53.0,11.0,0.6666666666666666,0.41410992639062816
17,0,0,0,1635,0.0011501678650636083,0,1,0,192,9,10.294117647058824,0.046875,1.0,0.0,10.760000000000002,0.02262053999999991,0.5555555555555556,0.02857142857142857
17,2,0,0,225,0.0027457385562049226,0,0,0,269,13,1.2605042016806722,0.048327137546468404,0.07692307692307693,0.0,438.0,1.0,0.5384615384615384,0.14545454545454545
11,1,1,2,422,0.00543708956810008,1,0,0,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.4859744219032317
14,3,2,1,785,0.006996697383519542,1,0,0,846,18,2.990566037735849,0.02127659574468085,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
15,6,2,0,4157,0.0007274139337350231,0,0,1,269,13,1.2605042016806722,0.048327137546468404,0.07692307692307693,0.0,438.0,1.0,0.5384615384615384,0.6126099865047233
15,1,3,1,1002,0.0002073874090802448,0,1,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.37881473615791034
