boosting_type,colsample_bytree,learning_rate,metric,n_estimators,num_leaves,random_state,reg_alpha,score
gbdt,0.5,0.01,mse,150,8,2021,0.0,0.5784766269523198
gbdt,0.5,0.01,mse,150,8,2021,0.1,0.5793241166869857
gbdt,0.5,0.01,mse,150,8,2021,1.0,0.5844898041322294
gbdt,0.5,0.01,mse,150,8,2021,10.0,0.6236987597407644
gbdt,0.5,0.01,mse,150,8,2022,0.0,0.5791397396788456
gbdt,0.5,0.01,mse,150,8,2022,0.1,0.5799539314655944
gbdt,0.5,0.01,mse,150,8,2022,1.0,0.5853358459564286
gbdt,0.5,0.01,mse,150,8,2022,10.0,0.6236410009502222
gbdt,0.5,0.01,mse,150,8,2023,0.0,0.5796306819076181
gbdt,0.5,0.01,mse,150,8,2023,0.1,0.5799684888279867
gbdt,0.5,0.01,mse,150,8,2023,1.0,0.5855663612238806
gbdt,0.5,0.01,mse,150,8,2023,10.0,0.6242052034418524
gbdt,0.5,0.01,mse,150,16,2020,0.0,0.5632104847583513
gbdt,0.5,0.01,mse,150,16,2020,0.1,0.5638123109680605
gbdt,0.5,0.01,mse,150,16,2020,1.0,0.5717555084026971
gbdt,0.5,0.01,mse,150,16,2020,10.0,0.6240092240010042
gbdt,0.5,0.01,mse,150,16,2021,0.0,0.5629457720736029
gbdt,0.5,0.01,mse,150,16,2021,0.1,0.5637009106756125
gbdt,0.5,0.01,mse,150,16,2021,1.0,0.5708279247241151
gbdt,0.5,0.01,mse,150,16,2021,10.0,0.6231508225517397
gbdt,0.5,0.01,mse,150,16,2022,0.0,0.5633031371708169
gbdt,0.5,0.01,mse,150,16,2022,0.1,0.5642695269838267
gbdt,0.5,0.01,mse,150,16,2022,1.0,0.5722956562283703
gbdt,0.5,0.01,mse,150,16,2022,10.0,0.6235573093348254
gbdt,0.5,0.01,mse,150,16,2023,0.0,0.5635380929555226
gbdt,0.5,0.01,mse,150,16,2023,0.1,0.564163532575358
gbdt,0.5,0.01,mse,150,16,2023,1.0,0.5717899425456948
gbdt,0.5,0.01,mse,150,16,2023,10.0,0.6239208375884308
gbdt,0.5,0.01,mse,150,32,2020,0.0,0.5569314298662054
gbdt,0.5,0.01,mse,150,32,2020,0.1,0.5593571895267345
gbdt,0.5,0.01,mse,150,32,2020,1.0,0.571143495442658
gbdt,0.5,0.01,mse,150,32,2020,10.0,0.6240092240010042
gbdt,0.5,0.01,mse,150,32,2021,0.0,0.5565423882173552
gbdt,0.5,0.01,mse,150,32,2021,0.1,0.5587452351075484
gbdt,0.5,0.01,mse,150,32,2021,1.0,0.570741845672643
gbdt,0.5,0.01,mse,150,32,2021,10.0,0.6231508225517397
gbdt,0.5,0.01,mse,150,32,2022,0.0,0.557577078675173
gbdt,0.5,0.01,mse,150,32,2022,0.1,0.55917256602253
gbdt,0.5,0.01,mse,150,32,2022,1.0,0.5714440351427011
gbdt,0.5,0.01,mse,150,32,2022,10.0,0.6235573093348254
gbdt,0.5,0.01,mse,150,32,2023,0.0,0.5571633130683173
gbdt,0.5,0.01,mse,150,32,2023,0.1,0.5588098115504607
gbdt,0.5,0.01,mse,150,32,2023,1.0,0.5711301226825078
gbdt,0.5,0.01,mse,150,32,2023,10.0,0.6239208375884308
gbdt,0.5,0.01,mse,150,64,2020,0.0,0.557106204372864
gbdt,0.5,0.01,mse,150,64,2020,0.1,0.5593571895267345
gbdt,0.5,0.01,mse,150,64,2020,1.0,0.571143495442658
gbdt,0.5,0.01,mse,150,64,2020,10.0,0.6240092240010042
gbdt,0.5,0.01,mse,150,64,2021,0.0,0.5565643298578081
gbdt,0.5,0.01,mse,150,64,2021,0.1,0.5587452351075484
gbdt,0.5,0.01,mse,150,64,2021,1.0,0.570741845672643
gbdt,0.5,0.01,mse,150,64,2021,10.0,0.6231508225517397
gbdt,0.5,0.01,mse,150,64,2022,0.0,0.5576856619342272
gbdt,0.5,0.01,mse,150,64,2022,0.1,0.55917256602253
gbdt,0.5,0.01,mse,150,64,2022,1.0,0.5714440351427011
gbdt,0.5,0.01,mse,150,64,2022,10.0,0.6235573093348254
gbdt,0.5,0.01,mse,150,64,2023,0.0,0.5570821449751199
gbdt,0.5,0.01,mse,150,64,2023,0.1,0.5588098115504607
gbdt,0.5,0.01,mse,150,64,2023,1.0,0.5711301226825078
gbdt,0.5,0.01,mse,150,64,2023,10.0,0.6239208375884308
gbdt,0.5,0.01,mse,200,8,2020,0.0,0.371890354758571
gbdt,0.5,0.01,mse,200,8,2020,0.1,0.3731476614475705
gbdt,0.5,0.01,mse,200,8,2020,1.0,0.3781524649916492
gbdt,0.5,0.01,mse,200,8,2020,10.0,0.41677267589577227
gbdt,0.5,0.01,mse,200,8,2021,0.0,0.3709413177601787
gbdt,0.5,0.01,mse,200,8,2021,0.1,0.3719258675665683
gbdt,0.5,0.01,mse,200,8,2021,1.0,0.3763522881846792
gbdt,0.5,0.01,mse,200,8,2021,10.0,0.4163711697590838
gbdt,0.5,0.01,mse,200,8,2022,0.0,0.371792794256831
gbdt,0.5,0.01,mse,200,8,2022,0.1,0.3727911716581313
gbdt,0.5,0.01,mse,200,8,2022,1.0,0.3778023499544739
gbdt,0.5,0.01,mse,200,8,2022,10.0,0.4166368380652833
gbdt,0.5,0.01,mse,200,8,2023,0.0,0.37211459530627233
gbdt,0.5,0.01,mse,200,8,2023,0.1,0.3725853740112663
gbdt,0.5,0.01,mse,200,8,2023,1.0,0.3779248009166788
gbdt,0.5,0.01,mse,200,8,2023,10.0,0.41694884237145213
gbdt,0.5,0.01,mse,200,16,2020,0.0,0.3553524011929249
gbdt,0.5,0.01,mse,200,16,2020,0.1,0.3557574010076293
gbdt,0.5,0.01,mse,200,16,2020,1.0,0.36377502944460255
gbdt,0.5,0.01,mse,200,16,2020,10.0,0.4164833722679311
gbdt,0.5,0.01,mse,200,16,2021,0.0,0.35537425547088874
gbdt,0.5,0.01,mse,200,16,2021,0.1,0.35597900306105495
gbdt,0.5,0.01,mse,200,16,2021,1.0,0.36307307632978536
gbdt,0.5,0.01,mse,200,16,2021,10.0,0.4157766421594794
gbdt,0.5,0.01,mse,200,16,2022,0.0,0.3555110017247235
gbdt,0.5,0.01,mse,200,16,2022,0.1,0.3562582439878671
gbdt,0.5,0.01,mse,200,16,2022,1.0,0.3642704779715603
gbdt,0.5,0.01,mse,200,16,2022,10.0,0.41620064629359177
gbdt,0.5,0.01,mse,200,16,2023,0.0,0.35535124904221416
gbdt,0.5,0.01,mse,200,16,2023,0.1,0.35629132538451314
gbdt,0.5,0.01,mse,200,16,2023,1.0,0.3641983856080783
gbdt,0.5,0.01,mse,200,16,2023,10.0,0.4160893190881513
gbdt,0.5,0.01,mse,200,32,2020,0.0,0.3480718637645469
gbdt,0.5,0.01,mse,200,32,2020,0.1,0.3504292767245937
gbdt,0.5,0.01,mse,200,32,2020,1.0,0.3634003430368384
gbdt,0.5,0.01,mse,200,32,2020,10.0,0.4164833722679311
gbdt,0.5,0.01,mse,200,32,2021,0.0,0.34804128770758386
gbdt,0.5,0.01,mse,200,32,2021,0.1,0.3503661142546427
gbdt,0.5,0.01,mse,200,32,2021,1.0,0.3632973938555142
gbdt,0.5,0.01,mse,200,32,2021,10.0,0.4157766421594794
gbdt,0.5,0.01,mse,200,32,2022,0.0,0.34890905287814067
gbdt,0.5,0.01,mse,200,32,2022,0.1,0.35057484439458886
gbdt,0.5,0.01,mse,200,32,2022,1.0,0.3636946485077569
gbdt,0.5,0.01,mse,200,32,2022,10.0,0.41620064629359177
gbdt,0.5,0.01,mse,200,32,2023,0.0,0.34827554461201515
gbdt,0.5,0.01,mse,200,32,2023,0.1,0.35018913732254237
gbdt,0.5,0.01,mse,200,32,2023,1.0,0.36339707623290246
gbdt,0.5,0.01,mse,200,32,2023,10.0,0.4160893190881513
gbdt,0.5,0.01,mse,200,64,2020,0.0,0.34821663544414433
gbdt,0.5,0.01,mse,200,64,2020,0.1,0.3504292767245937
gbdt,0.5,0.01,mse,200,64,2020,1.0,0.3634003430368384
gbdt,0.5,0.01,mse,200,64,2020,10.0,0.4164833722679311
gbdt,0.5,0.01,mse,200,64,2021,0.0,0.3480532730572127
gbdt,0.5,0.01,mse,200,64,2021,0.1,0.3503661142546427
gbdt,0.5,0.01,mse,200,64,2021,1.0,0.3632973938555142
gbdt,0.5,0.01,mse,200,64,2021,10.0,0.4157766421594794
gbdt,0.5,0.01,mse,200,64,2022,0.0,0.3490383248973457
gbdt,0.5,0.01,mse,200,64,2022,0.1,0.35057484439458886
gbdt,0.5,0.01,mse,200,64,2022,1.0,0.3636946485077569
gbdt,0.5,0.01,mse,200,64,2022,10.0,0.41620064629359177
gbdt,0.5,0.01,mse,200,64,2023,0.0,0.3481370377814729
gbdt,0.5,0.01,mse,200,64,2023,0.1,0.35018913732254237
gbdt,0.5,0.01,mse,200,64,2023,1.0,0.36339707623290246
gbdt,0.5,0.01,mse,200,64,2023,10.0,0.4160893190881513
gbdt,0.5,0.05,mae,50,8,2020,0.0,0.24501610551262706
gbdt,0.5,0.05,mae,50,8,2020,0.1,0.24471871690742653
gbdt,0.5,0.05,mae,50,8,2020,1.0,0.24964302774874247
gbdt,0.5,0.05,mae,50,8,2020,10.0,0.2890726609910021
gbdt,0.5,0.05,mae,50,8,2021,0.0,0.24231603767297888
gbdt,0.5,0.05,mae,50,8,2021,0.1,0.2427018845158378
gbdt,0.5,0.05,mae,50,8,2021,1.0,0.24705699724566088
gbdt,0.5,0.05,mae,50,8,2021,10.0,0.28635327005419275
gbdt,0.5,0.05,mae,50,8,2022,0.0,0.24256524720265688
gbdt,0.5,0.05,mae,50,8,2022,0.1,0.24295716489139602
gbdt,0.5,0.05,mae,50,8,2022,1.0,0.24691111743355848
gbdt,0.5,0.05,mae,50,8,2022,10.0,0.2833774210085247
gbdt,0.5,0.05,mae,50,8,2023,0.0,0.2436735340259025
gbdt,0.5,0.05,mae,50,8,2023,0.1,0.2457289926439011
gbdt,0.5,0.05,mae,50,8,2023,1.0,0.25171705530709204
gbdt,0.5,0.05,mae,50,8,2023,10.0,0.2872634339586789
gbdt,0.5,0.05,mae,50,16,2020,0.0,0.22412037439169072
gbdt,0.5,0.05,mae,50,16,2020,0.1,0.22392746370583305
gbdt,0.5,0.05,mae,50,16,2020,1.0,0.23214562130271948
gbdt,0.5,0.05,mae,50,16,2020,10.0,0.2863640772483768
gbdt,0.5,0.05,mae,50,16,2021,0.0,0.22429055536069592
gbdt,0.5,0.05,mae,50,16,2021,0.1,0.22468693233386672
gbdt,0.5,0.05,mae,50,16,2021,1.0,0.23152450066405866
gbdt,0.5,0.05,mae,50,16,2021,10.0,0.28502058258415924
gbdt,0.5,0.05,mae,50,16,2022,0.0,0.2247342132720683
gbdt,0.5,0.05,mae,50,16,2022,0.1,0.22592004129334348
gbdt,0.5,0.05,mae,50,16,2022,1.0,0.23302752437176794
gbdt,0.5,0.05,mae,50,16,2022,10.0,0.2836675759785864
gbdt,0.5,0.05,mae,50,16,2023,0.0,0.22444288228865358
gbdt,0.5,0.05,mae,50,16,2023,0.1,0.22601022232598617
gbdt,0.5,0.05,mae,50,16,2023,1.0,0.23517582197572282
gbdt,0.5,0.05,mae,50,16,2023,10.0,0.2863168129550723
gbdt,0.5,0.05,mae,50,32,2020,0.0,0.21734540858164073
gbdt,0.5,0.05,mae,50,32,2020,0.1,0.21933973166252052
gbdt,0.5,0.05,mae,50,32,2020,1.0,0.23143646506417018
gbdt,0.5,0.05,mae,50,32,2020,10.0,0.2863640772483768
gbdt,0.5,0.05,mae,50,32,2021,0.0,0.21701569875699459
gbdt,0.5,0.05,mae,50,32,2021,0.1,0.21871358312898087
gbdt,0.5,0.05,mae,50,32,2021,1.0,0.22968079263188348
gbdt,0.5,0.05,mae,50,32,2021,10.0,0.28502058258415924
gbdt,0.5,0.05,mae,50,32,2022,0.0,0.21557574267413399
gbdt,0.5,0.05,mae,50,32,2022,0.1,0.21925480111806275
gbdt,0.5,0.05,mae,50,32,2022,1.0,0.23154423056025547
gbdt,0.5,0.05,mae,50,32,2022,10.0,0.2836675759785864
gbdt,0.5,0.05,mae,50,32,2023,0.0,0.21677939588994652
gbdt,0.5,0.05,mae,50,32,2023,0.1,0.21827938545802325
gbdt,0.5,0.05,mae,50,32,2023,1.0,0.23329199960181915
gbdt,0.5,0.05,mae,50,32,2023,10.0,0.2863168129550723
gbdt,0.5,0.05,mae,50,64,2020,0.0,0.21731718532366956
gbdt,0.5,0.05,mae,50,64,2020,0.1,0.2191587582379803
gbdt,0.5,0.05,mae,50,64,2020,1.0,0.23143646506417018
gbdt,0.5,0.05,mae,50,64,2020,10.0,0.2863640772483768
gbdt,0.5,0.05,mae,50,64,2021,0.0,0.21685784974978822
gbdt,0.5,0.05,mae,50,64,2021,0.1,0.21871358312898087
gbdt,0.5,0.05,mae,50,64,2021,1.0,0.22968079263188348
gbdt,0.5,0.05,mae,50,64,2021,10.0,0.28502058258415924
gbdt,0.5,0.05,mae,50,64,2022,0.0,0.21519305682129067
gbdt,0.5,0.05,mae,50,64,2022,0.1,0.21925480111806275
gbdt,0.5,0.05,mae,50,64,2022,1.0,0.23154423056025547
gbdt,0.5,0.05,mae,50,64,2022,10.0,0.2836675759785864
gbdt,0.5,0.05,mae,50,64,2023,0.0,0.21648170042958498
gbdt,0.5,0.05,mae,50,64,2023,0.1,0.21827938545802325
gbdt,0.5,0.05,mae,50,64,2023,1.0,0.23329199960181915
gbdt,0.5,0.05,mae,50,64,2023,10.0,0.2863168129550723
gbdt,0.5,0.05,mae,100,8,2020,0.0,0.11350165502596335
gbdt,0.5,0.05,mae,100,8,2020,0.1,0.11403807169805995
gbdt,0.5,0.05,mae,100,8,2020,1.0,0.11683906949947524
gbdt,0.5,0.05,mae,100,8,2020,10.0,0.14525745139015128
gbdt,0.5,0.05,mae,100,8,2021,0.0,0.11213064222749385
gbdt,0.5,0.05,mae,100,8,2021,0.1,0.11318520542108863
gbdt,0.5,0.05,mae,100,8,2021,1.0,0.11599914284599504
gbdt,0.5,0.05,mae,100,8,2021,10.0,0.1442867722637396
gbdt,0.5,0.05,mae,100,8,2022,0.0,0.11457281897180857
gbdt,0.5,0.05,mae,100,8,2022,0.1,0.11480845953559556
gbdt,0.5,0.05,mae,100,8,2022,1.0,0.11737460978661578
gbdt,0.5,0.05,mae,100,8,2022,10.0,0.14342480206700747
gbdt,0.5,0.05,mae,100,8,2023,0.0,0.1152500324394092
gbdt,0.5,0.05,mae,100,8,2023,0.1,0.11616697855648243
gbdt,0.5,0.05,mae,100,8,2023,1.0,0.12057168312303394
gbdt,0.5,0.05,mae,100,8,2023,10.0,0.14501338062595004
gbdt,0.5,0.05,mae,100,16,2020,0.0,0.0986998877043626
gbdt,0.5,0.05,mae,100,16,2020,0.1,0.099220537176092
gbdt,0.5,0.05,mae,100,16,2020,1.0,0.10773016269358973
gbdt,0.5,0.05,mae,100,16,2020,10.0,0.14445033825739562
gbdt,0.5,0.05,mae,100,16,2021,0.0,0.09803484654140557
gbdt,0.5,0.05,mae,100,16,2021,0.1,0.0986019114118993
gbdt,0.5,0.05,mae,100,16,2021,1.0,0.10478196010218536
gbdt,0.5,0.05,mae,100,16,2021,10.0,0.143431355205916
gbdt,0.5,0.05,mae,100,16,2022,0.0,0.09903527485344754
gbdt,0.5,0.05,mae,100,16,2022,0.1,0.10033775560841662
gbdt,0.5,0.05,mae,100,16,2022,1.0,0.10681794382040485
gbdt,0.5,0.05,mae,100,16,2022,10.0,0.14254901223134372
gbdt,0.5,0.05,mae,100,16,2023,0.0,0.1001340972798074
gbdt,0.5,0.05,mae,100,16,2023,0.1,0.10050020542715558
gbdt,0.5,0.05,mae,100,16,2023,1.0,0.1104410233708922
gbdt,0.5,0.05,mae,100,16,2023,10.0,0.1440960747271363
gbdt,0.5,0.05,mae,100,32,2020,0.0,0.09214651596256221
gbdt,0.5,0.05,mae,100,32,2020,0.1,0.0944079493098697
gbdt,0.5,0.05,mae,100,32,2020,1.0,0.10703481542635322
gbdt,0.5,0.05,mae,100,32,2020,10.0,0.14445033825739562
gbdt,0.5,0.05,mae,100,32,2021,0.0,0.09182117861918432
gbdt,0.5,0.05,mae,100,32,2021,0.1,0.0938747965434997
gbdt,0.5,0.05,mae,100,32,2021,1.0,0.10403193956880805
gbdt,0.5,0.05,mae,100,32,2021,10.0,0.143431355205916
gbdt,0.5,0.05,mae,100,32,2022,0.0,0.09046801140475558
gbdt,0.5,0.05,mae,100,32,2022,0.1,0.09413623852038008
gbdt,0.5,0.05,mae,100,32,2022,1.0,0.10544564616588337
gbdt,0.5,0.05,mae,100,32,2022,10.0,0.14254901223134372
gbdt,0.5,0.05,mae,100,32,2023,0.0,0.09403609360386665
gbdt,0.5,0.05,mae,100,32,2023,0.1,0.09534578928572843
gbdt,0.5,0.05,mae,100,32,2023,1.0,0.10960854192888139
gbdt,0.5,0.05,mae,100,32,2023,10.0,0.1440960747271363
gbdt,0.5,0.05,mae,100,64,2020,0.0,0.09150281808528385
gbdt,0.5,0.05,mae,100,64,2020,0.1,0.09429074859025852
gbdt,0.5,0.05,mae,100,64,2020,1.0,0.10703481542635322
gbdt,0.5,0.05,mae,100,64,2020,10.0,0.14445033825739562
gbdt,0.5,0.05,mae,100,64,2021,0.0,0.09162883767035229
gbdt,0.5,0.05,mae,100,64,2021,0.1,0.0938747965434997
gbdt,0.5,0.05,mae,100,64,2021,1.0,0.10403193956880805
gbdt,0.5,0.05,mae,100,64,2021,10.0,0.143431355205916
gbdt,0.5,0.05,mae,100,64,2022,0.0,0.09074941764216152
gbdt,0.5,0.05,mae,100,64,2022,0.1,0.09413547563822529
gbdt,0.5,0.05,mae,100,64,2022,1.0,0.10544564616588337
gbdt,0.5,0.05,mae,100,64,2022,10.0,0.14254901223134372
gbdt,0.5,0.05,mae,100,64,2023,0.0,0.09358258235384827
gbdt,0.5,0.05,mae,100,64,2023,0.1,0.09534578928572843
gbdt,0.5,0.05,mae,100,64,2023,1.0,0.10960854192888139
gbdt,0.5,0.05,mae,100,64,2023,10.0,0.1440960747271363
gbdt,0.5,0.05,mae,150,8,2020,0.0,0.10344661161390054
gbdt,0.5,0.05,mae,150,8,2020,0.1,0.1036998475872886
gbdt,0.5,0.05,mae,150,8,2020,1.0,0.10614695792387507
gbdt,0.5,0.05,mae,150,8,2020,10.0,0.13371133122622988
gbdt,0.5,0.05,mae,150,8,2021,0.0,0.10248906387357933
gbdt,0.5,0.05,mae,150,8,2021,0.1,0.10309370483235443
gbdt,0.5,0.05,mae,150,8,2021,1.0,0.10587478261812903
gbdt,0.5,0.05,mae,150,8,2021,10.0,0.13290773266543304
gbdt,0.5,0.05,mae,150,8,2022,0.0,0.1045217930001942
gbdt,0.5,0.05,mae,150,8,2022,0.1,0.10410731552195333
gbdt,0.5,0.05,mae,150,8,2022,1.0,0.1062453336068822
gbdt,0.5,0.05,mae,150,8,2022,10.0,0.13190547094449473
gbdt,0.5,0.05,mae,150,8,2023,0.0,0.1056155534382149
gbdt,0.5,0.05,mae,150,8,2023,0.1,0.10582812640496793
gbdt,0.5,0.05,mae,150,8,2023,1.0,0.10927016837022645
gbdt,0.5,0.05,mae,150,8,2023,10.0,0.133806128147191
gbdt,0.5,0.05,mae,150,16,2020,0.0,0.0903944292148409
gbdt,0.5,0.05,mae,150,16,2020,0.1,0.0912817163606577
gbdt,0.5,0.05,mae,150,16,2020,1.0,0.0979747878736626
gbdt,0.5,0.05,mae,150,16,2020,10.0,0.13271893089648595
gbdt,0.5,0.05,mae,150,16,2021,0.0,0.09030925790033713
gbdt,0.5,0.05,mae,150,16,2021,0.1,0.09082326803908378
gbdt,0.5,0.05,mae,150,16,2021,1.0,0.09567148797137577
gbdt,0.5,0.05,mae,150,16,2021,10.0,0.132315140530688
gbdt,0.5,0.05,mae,150,16,2022,0.0,0.09136842611180682
gbdt,0.5,0.05,mae,150,16,2022,0.1,0.09231533917512638
gbdt,0.5,0.05,mae,150,16,2022,1.0,0.09811534389693775
gbdt,0.5,0.05,mae,150,16,2022,10.0,0.13105463393846623
gbdt,0.5,0.05,mae,150,16,2023,0.0,0.09178371276350375
gbdt,0.5,0.05,mae,150,16,2023,0.1,0.09203411879202142
gbdt,0.5,0.05,mae,150,16,2023,1.0,0.10065481636874538
gbdt,0.5,0.05,mae,150,16,2023,10.0,0.13240001530867943
gbdt,0.5,0.05,mae,150,32,2020,0.0,0.08560857864420948
gbdt,0.5,0.05,mae,150,32,2020,0.1,0.08709677218905487
gbdt,0.5,0.05,mae,150,32,2020,1.0,0.09746330603712303
gbdt,0.5,0.05,mae,150,32,2020,10.0,0.13271893089648595
gbdt,0.5,0.05,mae,150,32,2021,0.0,0.08559483710432451
gbdt,0.5,0.05,mae,150,32,2021,0.1,0.08619908308639629
gbdt,0.5,0.05,mae,150,32,2021,1.0,0.09506933796302368
gbdt,0.5,0.05,mae,150,32,2021,10.0,0.132315140530688
gbdt,0.5,0.05,mae,150,32,2022,0.0,0.08403994957444744
gbdt,0.5,0.05,mae,150,32,2022,0.1,0.0873717606836836
gbdt,0.5,0.05,mae,150,32,2022,1.0,0.09656206073164125
gbdt,0.5,0.05,mae,150,32,2022,10.0,0.13105463393846623
gbdt,0.5,0.05,mae,150,32,2023,0.0,0.08719350852990043
gbdt,0.5,0.05,mae,150,32,2023,0.1,0.08775402540440769
gbdt,0.5,0.05,mae,150,32,2023,1.0,0.0999285449817449
gbdt,0.5,0.05,mae,150,32,2023,10.0,0.13240001530867943
gbdt,0.5,0.05,mae,150,64,2020,0.0,0.0848226779638013
gbdt,0.5,0.05,mae,150,64,2020,0.1,0.08696323396317525
gbdt,0.5,0.05,mae,150,64,2020,1.0,0.09746330603712303
gbdt,0.5,0.05,mae,150,64,2020,10.0,0.13271893089648595
gbdt,0.5,0.05,mae,150,64,2021,0.0,0.08523589838607826
gbdt,0.5,0.05,mae,150,64,2021,0.1,0.08636717554331844
gbdt,0.5,0.05,mae,150,64,2021,1.0,0.09506933796302368
gbdt,0.5,0.05,mae,150,64,2021,10.0,0.132315140530688
gbdt,0.5,0.05,mae,150,64,2022,0.0,0.0849901371022852
gbdt,0.5,0.05,mae,150,64,2022,0.1,0.08737991441553869
gbdt,0.5,0.05,mae,150,64,2022,1.0,0.09656206073164125
gbdt,0.5,0.05,mae,150,64,2022,10.0,0.13105463393846623
gbdt,0.5,0.05,mae,150,64,2023,0.0,0.08675360139863338
gbdt,0.5,0.05,mae,150,64,2023,0.1,0.08777298881177202
gbdt,0.5,0.05,mae,150,64,2023,1.0,0.0999285449817449
gbdt,0.5,0.05,mae,150,64,2023,10.0,0.13240001530867943
gbdt,0.5,0.05,mae,200,8,2020,0.0,0.0999209944934544
gbdt,0.5,0.05,mae,200,8,2020,0.1,0.10004010433343806
gbdt,0.5,0.05,mae,200,8,2020,1.0,0.10243525064366957
gbdt,0.5,0.05,mae,200,8,2020,10.0,0.13160133734130772
gbdt,0.5,0.05,mae,200,8,2021,0.0,0.09914918646564527
gbdt,0.5,0.05,mae,200,8,2021,0.1,0.09983157773092667
gbdt,0.5,0.05,mae,200,8,2021,1.0,0.10280152814010235
gbdt,0.5,0.05,mae,200,8,2021,10.0,0.1307954098227969
gbdt,0.5,0.05,mae,200,8,2022,0.0,0.1001738711214509
gbdt,0.5,0.05,mae,200,8,2022,0.1,0.10010944633157814
gbdt,0.5,0.05,mae,200,8,2022,1.0,0.10251470522105115
gbdt,0.5,0.05,mae,200,8,2022,10.0,0.1297570204788113
gbdt,0.5,0.05,mae,200,8,2023,0.0,0.10209902251185377
gbdt,0.5,0.05,mae,200,8,2023,0.1,0.10199981015350383
gbdt,0.5,0.05,mae,200,8,2023,1.0,0.10549146025438913
gbdt,0.5,0.05,mae,200,8,2023,10.0,0.13168098536663014
gbdt,0.5,0.05,mae,200,16,2020,0.0,0.08739161677131065
gbdt,0.5,0.05,mae,200,16,2020,0.1,0.08854136372454954
gbdt,0.5,0.05,mae,200,16,2020,1.0,0.09529792776595347
gbdt,0.5,0.05,mae,200,16,2020,10.0,0.13067591979447696
gbdt,0.5,0.05,mae,200,16,2021,0.0,0.0879613126164207
gbdt,0.5,0.05,mae,200,16,2021,0.1,0.08792504276453073
gbdt,0.5,0.05,mae,200,16,2021,1.0,0.09326954491980606
gbdt,0.5,0.05,mae,200,16,2021,10.0,0.13031064816363744
gbdt,0.5,0.05,mae,200,16,2022,0.0,0.08829315660056156
gbdt,0.5,0.05,mae,200,16,2022,0.1,0.0893595878575076
gbdt,0.5,0.05,mae,200,16,2022,1.0,0.09528588459176161
gbdt,0.5,0.05,mae,200,16,2022,10.0,0.1289790388638385
gbdt,0.5,0.05,mae,200,16,2023,0.0,0.08868596195680027
gbdt,0.5,0.05,mae,200,16,2023,0.1,0.08930469087281202
gbdt,0.5,0.05,mae,200,16,2023,1.0,0.0978800191268189
gbdt,0.5,0.05,mae,200,16,2023,10.0,0.13029248731020976
gbdt,0.5,0.05,mae,200,32,2020,0.0,0.08303158967898801
gbdt,0.5,0.05,mae,200,32,2020,0.1,0.08460203119390883
gbdt,0.5,0.05,mae,200,32,2020,1.0,0.094921489260521
gbdt,0.5,0.05,mae,200,32,2020,10.0,0.13067591979447696
gbdt,0.5,0.05,mae,200,32,2021,0.0,0.08326059285800075
gbdt,0.5,0.05,mae,200,32,2021,0.1,0.08383603964781935
gbdt,0.5,0.05,mae,200,32,2021,1.0,0.09272969544119447
gbdt,0.5,0.05,mae,200,32,2021,10.0,0.13031064816363744
gbdt,0.5,0.05,mae,200,32,2022,0.0,0.08203915718887715
gbdt,0.5,0.05,mae,200,32,2022,0.1,0.08524273616038612
gbdt,0.5,0.05,mae,200,32,2022,1.0,0.09380373037006964
gbdt,0.5,0.05,mae,200,32,2022,10.0,0.1289790388638385
gbdt,0.5,0.05,mae,200,32,2023,0.0,0.08467847757265849
gbdt,0.5,0.05,mae,200,32,2023,0.1,0.08507341567938372
gbdt,0.5,0.05,mae,200,32,2023,1.0,0.09713452548561365
gbdt,0.5,0.05,mae,200,32,2023,10.0,0.13029248731020976
gbdt,0.5,0.05,mae,200,64,2020,0.0,0.08249000100753354
gbdt,0.5,0.05,mae,200,64,2020,0.1,0.08457265133689676
gbdt,0.5,0.05,mae,200,64,2020,1.0,0.094921489260521
gbdt,0.5,0.05,mae,200,64,2020,10.0,0.13067591979447696
gbdt,0.5,0.05,mae,200,64,2021,0.0,0.08323980147436484
gbdt,0.5,0.05,mae,200,64,2021,0.1,0.08382691612995939
gbdt,0.5,0.05,mae,200,64,2021,1.0,0.09272969544119447
gbdt,0.5,0.05,mae,200,64,2021,10.0,0.13031064816363744
gbdt,0.5,0.05,mae,200,64,2022,0.0,0.08299729377578714
gbdt,0.5,0.05,mae,200,64,2022,0.1,0.08501806836264186
gbdt,0.5,0.05,mae,200,64,2022,1.0,0.09380373037006964
gbdt,0.5,0.05,mae,200,64,2022,10.0,0.1289790388638385
gbdt,0.5,0.05,mae,200,64,2023,0.0,0.08427637156538267
gbdt,0.5,0.05,mae,200,64,2023,0.1,0.08519102369787548
gbdt,0.5,0.05,mae,200,64,2023,1.0,0.09713452548561365
gbdt,0.5,0.05,mae,200,64,2023,10.0,0.13029248731020976
gbdt,0.5,0.05,mse,50,8,2020,0.0,0.24501610551262706
gbdt,0.5,0.05,mse,50,8,2020,0.1,0.24471871690742653
gbdt,0.5,0.05,mse,50,8,2020,1.0,0.24964302774874247
gbdt,0.5,0.05,mse,50,8,2020,10.0,0.2890726609910021
gbdt,0.5,0.05,mse,50,8,2021,0.0,0.24231603767297888
gbdt,0.5,0.05,mse,50,8,2021,0.1,0.2427018845158378
gbdt,0.5,0.05,mse,50,8,2021,1.0,0.24705699724566088
gbdt,0.5,0.05,mse,50,8,2021,10.0,0.28635327005419275
